id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
1016,2076,2055,0.197678,37.8173,2553.55,3288.49,2944.54,2153.22,987.936,962.315,7.58901,7.51647
1017,2077,NULL,0.0159697,NULL,2058.55,NULL,2643.43,NULL,1022.6,NULL,8.23564,NULL
1018,2078,2102,0.70519,56.9374,3654.37,3116.43,2809.57,2191.65,983.38,922.267,8.21905,7.2582
1019,2079,2086,0.871949,12.7179,3558.81,3339.01,2652,2584.77,970.487,928.206,6.4908,6.58838
1020,2080,2084,0.53355,4.09451,4232.33,4236.53,2923.18,2699.11,1029.46,1023.73,8.35096,9.29676
1021,2081,NULL,0.00897434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1022,2082,NULL,0.137251,1.54803,2372.84,2664.79,2710.65,2658.47,986.446,971.638,7.29633,6.67387
1023,2083,2080,2.35584,17.4896,3971.83,4027.03,2964.98,3258.57,1043.48,1039.28,8.70885,9.08878
1024,2084,2043,3.93491,72.3776,3770.62,3831.84,2862.75,3033.67,990.393,980.893,9.53361,8.88808
1025,2085,2102,0.118049,0.654031,4055.43,4126,2880.16,3074.64,973.736,971.177,8.49134,8.99724
1026,2086,2093,0.24389,5.46891,3467.06,3329.84,2703.3,2695.55,990.668,952.198,7.1691,6.60771
1027,2087,NULL,0.055571,NULL,3887.15,NULL,2666.53,NULL,995.938,NULL,9.39739,NULL
1028,2088,3053,0.344965,50.3563,2140.83,2723.25,3083.86,1869.25,903.922,873.002,7.2975,5.62801
1029,2089,NULL,0.453817,19.8664,4296.31,4201.91,2842.89,3251.42,979.893,987.347,10.4684,9.85863
1030,2090,2117,0.109586,1.29337,3430.84,3409.04,2730.2,2675.04,1006.54,981.589,7.21763,7.48912
1031,2091,3115,0.180897,2.813,4432.05,4230.11,2955.28,3063.13,1029.49,1002.6,10.0655,10.3065
1032,2092,2061,0.193364,61.7774,2529.35,3461.11,2658.4,2622.83,965.651,1000.89,6.86767,8.15724
1033,2093,2117,0.315716,38.4779,3291.89,3277.2,2769.94,2141.17,998.448,935.085,7.15052,7.18304
1034,2094,2093,0.163259,0.726475,2879.89,2951.4,2690.59,2721.41,985.803,983.486,5.73809,5.40553
1035,2095,NULL,0.0888702,NULL,3892.37,NULL,2955.11,NULL,1035.54,NULL,9.8421,NULL
1036,2096,50001,0.10315,2.95289,3840.71,4089.51,2793.74,3014.84,1011.95,995.484,8.19623,9.06362
1037,2097,2101,0.0713685,1.34487,2020.12,2725.53,2560.13,1633.56,962.468,917.637,6.16648,6.42527
1038,2098,NULL,0.288769,NULL,4015.54,NULL,2868.03,NULL,1039.62,NULL,9.89949,NULL
1039,2099,3183,2.04801,32.322,3092.42,3094.17,2660.23,2049.2,999.651,936.631,6.61657,6.4613
1040,2100,2133,1.78826,27.278,4475.82,4170.05,2882.87,2907.28,1009.62,1006.84,10.1187,9.58462
1041,2101,2094,0.0312646,1.53539,1910.89,2793.29,2572.78,1963.08,957.012,906.763,6.58045,6.36589
1042,2102,2156,3.0851,208.789,3919.16,3674.68,2775.79,2744.31,969.395,884.512,8.91868,7.99961
1043,2103,2061,0.0425303,0.954211,3530.45,3718.86,3179.35,3191.38,1032.12,1042.53,9.16895,9.29752
1044,2104,2093,0.0852133,0.801587,3891.32,3477.45,2839.92,2816.59,1003.95,1002.13,7.70988,7.4363
1045,2105,NULL,0.0110338,NULL,4400.9,NULL,3125.5,NULL,1055.63,NULL,9.65001,NULL
1046,2106,2090,0.0173034,0.134106,3153.28,3169.02,2741.26,2936.32,1010.33,993.827,7.92541,7.39605
1047,2107,2092,0.507041,82.6228,2364.08,3141.35,2586.02,1946.52,936.89,954.271,5.96928,7.2757
1048,2108,2096,0.131449,2.21854,3992.29,3982,2927.25,2810.38,1043.92,1036.78,8.97153,8.90182
1049,2109,2084,0.0644156,1.74643,4518.95,4539.26,2858.69,2535.42,1075.6,1048.21,10.1128,10.0888
1050,2110,2109,2.06113,13.1155,4423.78,4095.57,2989.69,3292.77,1062.15,1045.7,10.0869,9.7648
1051,2111,NULL,0.0298036,NULL,3389.95,NULL,2714.35,NULL,1016.96,NULL,6.64601,NULL
1052,2112,2106,0.00974627,0.555245,NULL,3692.72,NULL,2432.52,NULL,1008.69,NULL,7.9287
1053,2113,NULL,0.0755696,NULL,3000.77,NULL,2418.17,NULL,951.919,NULL,7.4806,NULL
1054,2114,NULL,0.0694196,7.20087,4422.22,3043.18,2971.67,2233.37,1073.58,1002.26,10.8014,7.49477
1055,2115,NULL,0.0825001,NULL,3506.22,NULL,3067.43,NULL,972.157,NULL,8.43094,NULL
1056,2116,3056,0.0922158,0.933109,3314.21,3136.36,2711.28,2610.03,1002.58,1008.28,6.88863,6.80703
1057,2117,2140,14.4399,139.71,2741.5,3260.15,2585.75,2377.31,930.79,924.39,5.85191,7.19909
1058,2118,2121,0.101835,12.6941,4286.12,4254.47,3063.15,3382.29,1045.17,1041.67,10.6828,9.91967
1059,2119,2092,0.0785581,4.077,2670.21,2710.64,2635.91,2411.77,1010.28,989.638,6.55246,6.92767
1060,2120,2123,0.0447414,0.317965,3424.35,3140.21,2497.73,2789.14,989.652,993.335,7.68332,7.5615
1061,2121,3116,0.169191,9.65501,4280.54,4158.19,2927.02,3038.3,1048.98,1044.18,11.281,10.3722
1062,2122,2061,0.051921,0.408955,3172.46,3204.33,3029.18,3056.55,1070.19,1068.78,9.95655,9.57223
1063,2123,2127,0.0811272,0.755385,3326.86,2955.69,2704.49,2780.63,982.968,977.62,6.74759,6.94653
1064,2124,3238,0.0722275,0.955595,3827.73,3724.35,2895.91,3046.29,1063.25,1061.98,10.6492,10.2957
1065,2125,2127,0.127534,0.646892,3086.78,3251.02,2719.6,2564.8,989.884,1004.46,7.46897,7.50656
1066,2127,2117,1.39299,16.0486,3262.86,2988.26,2667.62,2169.09,982.088,965.37,6.71957,6.04747
1067,2128,2127,2.19414,46.4491,2946.29,2864.84,2368.84,1724.93,929.21,918.309,7.32053,6.58385
1068,2129,NULL,0.00636492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1069,2130,NULL,0.00606413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1070,2131,NULL,1.29813,40.6652,2693.18,3132.25,2701.71,2007.69,984.011,948.621,8.57807,7.29496
1071,2132,2061,6.1886,30.651,3935.32,3979.85,2908.75,3036.06,1058.28,1036.97,10.1626,10.2317
1072,2133,2134,4.66681,41.1224,3979.46,3973.89,2911.82,2906.92,1037.76,992.231,9.75053,9.5698
1073,2134,50001,22.0732,191.148,3528.38,3749.97,2762.49,2848.2,970.141,964.146,8.48975,8.70431
1074,2135,NULL,0.0798232,NULL,4115.36,NULL,2887.97,NULL,1046.7,NULL,8.86054,NULL
1075,2136,NULL,0.0174995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1076,2138,2107,0.947625,20.8358,3111.74,3278.6,2790.47,2413.3,1012.54,994.887,7.52308,7.56987
1077,2139,NULL,0.203318,NULL,4047.36,NULL,2892.26,NULL,986.55,NULL,8.67429,NULL
1078,2140,NULL,0.478563,116.423,2028.69,2870.69,2616.56,2007.26,942.188,903.352,5.88849,6.49456
1079,2141,2174,0.100968,9.93346,4081.59,3896.31,2971.29,3002.99,1048.67,1034.83,8.81194,9.11663
1080,2142,2131,0.947551,6.45798,3110.87,3113.99,2786.38,2801.17,985.287,965.932,7.13094,7.10989
1081,2143,2092,0.896061,9.6305,4231.76,4070.39,2893.03,2953.46,1055.9,1052.49,9.57537,9.60506
1082,2144,NULL,0.24738,72.1502,3934.95,3831.42,2706.15,2615.83,941.66,966.531,9.28906,8.88017
1083,2145,2155,0.144458,1.23706,3907.31,3975.28,3064.04,3248.9,1059.63,1040.86,9.65878,9.576
1084,2146,2131,0.809069,28.29,2814.72,3343.53,2606.45,2000.91,974.163,966.345,6.94407,7.80669
1085,2147,3487,1.47992,438.005,3362.98,3056.53,2460.62,2094.28,894.682,885.243,6.15443,6.55633
1086,2148,3081,0.710677,17.3678,3437.32,4091.8,2951.56,3115.76,1043.59,1016.5,8.58603,9.39195
1087,2149,2131,0.412929,44.7896,2702.86,3109.47,2615.29,2348.28,963.605,946.566,6.12232,7.24217
1088,2150,50001,0.115802,188.8,4190.98,3716.36,2940.86,2822.82,990.35,1016.29,9.1571,9.08129
1089,2151,2174,0.353381,6.70843,3778.87,4072.98,2864.39,3059.81,1015.52,1017.86,10.1798,9.77909
1090,2152,2132,0.427371,10.709,4040.43,4330.84,2953.01,3363.21,1029.79,1010.86,10.1416,10.1824
1091,2153,3237,0.426622,4.81067,3849.27,3967.91,2929.76,2943.47,1058.56,1060.2,9.85247,9.72813
1092,2154,NULL,0.121908,45.3333,3580.55,3784.98,2497.3,2630.6,914.077,929.144,7.88342,8.53933
1093,2155,2177,1.34012,21.101,4394.85,4117.52,2924.41,2812.85,1050.85,1022.34,9.1958,9.24574
1094,2156,NULL,19.3107,902.263,2632.51,3140.24,2618.51,2300.04,920.326,866.404,6.84768,7.10288
1095,2157,2167,0.72096,31.4282,3299.1,3687.53,2759.9,2343.3,991.712,993.832,7.6305,8.44572
1096,2158,NULL,0.552465,12.832,3209.17,3330.01,2488.78,2331.76,914.263,897.399,7.76517,7.67011
1097,2159,2133,0.707244,4.19814,3805.15,3547.2,2896.87,2699.88,1062.29,1042.89,8.79885,8.81501
1098,2160,2162,0.123146,11.4768,4122.98,4307.37,2936.22,3351.57,1016.43,1001.71,10.151,10.0002
1099,2161,2168,0.0584983,1.18266,4063.16,3906.42,2637.13,2556.12,1041.11,1045.48,9.96406,9.66502
1100,2162,2132,6.93208,105.604,3823.89,3904.61,2886.87,2984.17,1032.86,1011.73,9.99726,9.35968
1101,2163,2143,0.0472538,5.78804,3771.69,3338.71,2805.27,2682.19,1031.45,1012.53,8.98226,8.19393
1102,2164,2217,2.32634,32.4037,3526.58,3779.56,2769.96,2933.16,963.295,1011.64,9.35206,8.90754
1103,2165,2134,6.462,24.7196,4098.01,4030.05,2845.06,2720.54,1034.98,1009.63,9.52321,9.18608
1104,2166,2170,0.0346988,1.12942,4071.61,4251.21,3078.49,2843.79,1042.28,1039.01,8.648,9.3603
1105,2167,2204,0.358737,14.9443,3418.15,3315.13,2646.74,2418.94,990.473,959.76,7.16976,7.04776
1106,2168,2133,8.02159,150.684,3898.89,3633.73,2911.29,2692.63,1044.23,984.175,9.47668,8.51442
1107,2169,2168,0.0867369,0.428516,4180.11,4097.68,2841.36,2807.26,1055.11,1040.06,8.48872,8.44463
1108,2170,2165,0.412059,2.62066,3889.84,3658.06,2894.78,2869.79,1051.28,1028.81,8.80118,8.47149
1109,2171,NULL,0.0444536,0.640207,4300.51,4208.77,3033.18,3158.63,1053.32,1079.21,9.88389,9.73285
1110,2172,NULL,0.10679,NULL,4295.12,NULL,2502.04,NULL,919.483,NULL,9.91654,NULL
1111,2173,2165,0.203344,8.25328,3928.47,4013.3,2893.59,2205.98,1032.26,1012.13,9.1044,9.02662
1112,2174,3431,5.04921,93.2608,3329.97,3867.84,2810.53,2991.24,982.917,992.761,8.11851,9.21905
1113,2175,2217,3.06828,47.2683,2949.92,3576.38,2849.3,2710.35,1014.04,1006.98,7.06905,8.48267
1114,2176,NULL,0.0536808,NULL,4322.94,NULL,3092.33,NULL,1049.66,NULL,8.82857,NULL
1115,2177,2168,18.8966,145.855,3758.03,3963.22,2897.53,2960.46,1028.4,993.028,8.76359,8.86097
1116,2178,2174,0.0498688,0.571363,3024.64,3116.28,2794.09,2421.59,976.116,953.318,8.46268,7.89377
1117,2179,3431,0.058533,0.687752,3124.35,3237.73,2723.11,2793.07,962.012,946.353,7.99604,8.24858
1118,2180,NULL,0.0544252,NULL,3694.44,NULL,2984.66,NULL,1006.86,NULL,8.26591,NULL
1119,2181,NULL,0.0462716,NULL,3900.19,NULL,2842.91,NULL,1004.22,NULL,9.6322,NULL
1120,2182,3082,0.260309,5.04316,3353.89,3818.26,2872.35,3304.7,970.082,924.937,8.65439,9.08094
1121,2183,2191,0.926156,11.2683,2948.9,3921.32,2602.22,2069.14,974.896,958.353,7.62832,8.95949
1122,2184,NULL,0.246419,NULL,3724.26,NULL,2936.48,NULL,1002.18,NULL,9.11147,NULL
1123,2185,NULL,0.0381223,NULL,2865.24,NULL,2764.09,NULL,1010.21,NULL,6.61096,NULL
1124,2186,3039,0.50956,21.1109,2768.69,3617.79,2603.07,1782.3,936.394,949.382,6.17133,8.04055
1125,2187,NULL,0.0719755,NULL,2843.97,NULL,2672.11,NULL,986.578,NULL,6.38106,NULL
1126,2188,NULL,0.0600129,NULL,3302.21,NULL,2452.23,NULL,931.664,NULL,6.33879,NULL
1127,2189,2209,2.2203,25.6765,3386.28,3287.85,2568.5,2423.4,954.46,972.189,7.97882,7.61825
1128,2190,2217,0.686793,7.70655,3998.09,3791.73,2815.12,2637.87,1009.59,1015.87,9.07135,8.92564
1129,2191,2248,10.7652,187.72,3348.32,3693.46,2821.32,2778.56,1002.59,987.619,8.3274,8.80684
1130,2192,2195,0.145758,23.5133,3493.9,3403.4,2830.03,2443.7,973.422,984.433,6.9286,7.25732
1131,2193,NULL,0.115872,NULL,2054.05,NULL,2707.05,NULL,1006.72,NULL,7.98197,NULL
1132,2194,2192,0.225252,8.03636,3522.15,2988.58,2730.61,2257.44,997.374,1002.36,6.38578,6.05584
1133,2195,2202,0.0819747,4.98302,3419.03,3684.76,2713.85,2825.73,948.238,963.556,7.18304,7.84929
1134,2196,2199,2.81324,97.3677,3301.33,3280.58,2706.7,2160.39,988.399,971.551,6.29477,7.50224
1135,2197,2198,0.653272,22.5858,3652.54,3744.77,2497.32,2395.24,948.415,984.92,8.90297,8.59694
1136,2198,NULL,2.19483,17.2833,2827.92,3110.72,2684.98,2559.53,984.28,955.671,6.24651,6.91318
1137,2199,2197,0.196022,13.0107,3861.14,3649.56,2701.26,2200.22,981.434,971.758,8.27839,7.56693
1138,2200,NULL,0.013808,NULL,4458.51,NULL,2965.14,NULL,962.592,NULL,9.15171,NULL
1139,2201,2248,0.440497,40.3316,2637.32,3511.02,2700.57,2423.53,983.843,958.396,7.60356,8.61861
1140,2202,3037,1.93596,19.0636,3282.93,3533.33,2809.67,3086.78,936.179,909.624,7.69158,8.01828
1141,2203,2199,0.0531248,4.08604,2848.44,3200.58,2691.74,2339.64,960.503,933.872,7.93576,7.99114
1142,2204,2209,0.593582,90.2119,2912.23,3399.52,2554.5,2349.48,946.255,953.604,6.62862,7.53927
1143,2205,2204,0.167289,126.509,2985.23,3259.45,2575.78,2178.44,941.486,928.358,6.25713,7.04286
1144,2206,2239,0.899376,5.88575,4013.12,4145.55,2917.51,2929.2,1044.3,1044.54,8.71575,8.92715
1145,2207,2215,1.10504,32.4398,3153.12,3554.36,2779.88,2497.71,1024.91,1021.33,7.56643,8.23718
1146,2208,2248,0.300897,78.6714,3959.71,4017.66,2876.98,3115.04,1033.21,1005.73,9.07456,9.19756
1147,2209,2217,0.276854,37.8591,3383.08,3375.72,2521.89,2510.46,902.102,935.205,7.11445,7.39019
1148,2210,NULL,0.243587,144.007,2591.18,2843.57,2205.64,1781.17,854.375,857.613,4.69023,6.07273
1149,2211,NULL,0.0333732,NULL,1950.27,NULL,2354.84,NULL,980.384,NULL,10.9285,NULL
1150,2212,NULL,0.0461553,NULL,4214.71,NULL,2940.79,NULL,1044.65,NULL,9.39358,NULL
1151,2213,2214,7.35413,110.546,3082.16,3435.24,2695.67,2329.79,976.22,983.363,6.37205,7.67572
1152,2214,3040,0.261217,9.58709,3664.71,3816.74,2758.36,2991.09,974.27,943.85,7.87116,8.21776
1153,2215,2246,0.351284,11.3114,3124.17,3709.52,2889.24,3236.55,1015.46,976.373,7.51176,8.69444
1154,2216,NULL,0.0483381,NULL,4116.43,NULL,2915.01,NULL,1053.95,NULL,9.34776,NULL
1155,2217,2237,6.4506,202.461,2568.62,3633.91,2581.82,2753.28,922.846,931.616,5.91061,8.18591
1156,2218,NULL,0.0306465,NULL,4054.9,NULL,2799.03,NULL,1043.36,NULL,10.3381,NULL
1157,2219,2253,0.705895,15.7358,3414.12,3714.78,2875.29,2894.77,1027.77,1001.33,8.53755,8.90077
1158,2220,3038,0.116847,3.21544,3716.38,3806.04,2797.03,2666.2,1024.39,1030.24,8.73202,8.75173
1159,2221,NULL,0.0631621,NULL,3251.68,NULL,2968.6,NULL,1078.72,NULL,7.13034,NULL
1160,2222,NULL,0.014176,NULL,2865.98,NULL,2719.7,NULL,954.574,NULL,8.03297,NULL
1161,2223,2234,1.46457,36.698,4029.82,4146.34,2956.39,3226.4,1056.34,1015.86,9.8871,9.90983
1162,2224,2226,0.459783,6.89458,2958.66,3201.68,2809.44,2625.83,1063.87,1052.83,7.91945,8.28812
1163,2225,2224,0.471249,8.34231,3531.59,3743.6,2856.7,2744.41,1064.48,1041.39,9.13251,9.39515
1164,2226,3179,0.0654031,1.77247,3799.04,3709.34,2708.96,2677.76,1061.93,1057.45,8.51459,8.72224
1165,2227,2243,0.2094,37.2422,2775.66,2684.6,2671.61,1802.86,902.858,904.316,7.27874,5.86421
1166,2228,NULL,0.00247503,NULL,3439.14,NULL,2792.08,NULL,968.233,NULL,8.12261,NULL
1167,2229,NULL,0.00226021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1168,2230,NULL,0.00367197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1169,2231,NULL,0.00954081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1170,2232,3042,0.179035,6.02954,3914.68,3507.33,2813.67,2407.15,1032.62,1036.6,8.43472,8.08866
1171,2233,NULL,0.214929,NULL,3271.03,NULL,2811.98,NULL,965.086,NULL,8.87843,NULL
1172,2234,2250,0.0374247,0.32444,4205.96,4291.45,2877.48,2773.53,1063.65,1057.32,10.5703,10.5453
1173,2235,NULL,0.0805322,NULL,3376.14,NULL,2782.96,NULL,1065.88,NULL,8.87961,NULL
1174,2236,2226,0.0148119,4.04445,4163.55,3809.83,2828.7,2920.23,1024.6,1032.43,9.51471,9.39784
1175,2237,NULL,0.281197,3.13262,2021.66,2884.37,2600.99,2246.73,909.554,864.568,4.86946,7.00528
1176,2238,2248,2.56774,55.5655,4087.27,4061.63,2875.2,2992.83,1055.42,1034.45,10.0089,9.81593
1177,2239,2225,0.502165,48.7706,3153.21,3924.61,2870.83,2629.27,1064.31,1076.5,8.70598,9.81872
1178,2241,2236,0.061728,3.85352,3998.67,3883.91,2835.48,2705.5,1042.1,1014.25,9.60473,9.29808
1179,2242,2262,0.370362,2.49637,4033.52,4105.55,2882.31,2906.05,1048.21,1042.95,10.5122,10.3812
1180,2243,NULL,0.93842,113.199,2582.77,3218.61,2575.31,2180.73,922.649,910.443,5.46239,7.09262
1181,2244,3494,0.176892,3.75192,4390.92,4145.63,2726.57,2901.71,1004.72,1018.28,9.07635,9.16615
1182,2245,2253,2.17559,11.0292,3095.27,3313.49,2826.93,2844.02,1032.29,1009.27,7.06983,8.07692
1183,2246,2244,0.243831,16.7565,3858.11,3923.01,2868.24,3146.84,1008.49,988.859,9.56557,9.40484
1184,2247,2245,0.194412,2.5802,2835.13,3233.52,2789.48,2357.87,1010.78,1004.86,8.83165,8.59965
1185,2248,3960,5.18096,331.043,2759.07,3737.92,2691.74,2745.15,944.068,977.944,8.57173,8.9428
1186,2249,2259,0.303742,43.9852,4416.57,4200.71,2971.86,3227.21,985.914,1017.17,9.33055,9.43524
1187,2250,2238,0.289755,7.52003,4054.89,4148.95,2929.84,3097.83,1048.43,1044.94,9.70053,9.96704
1188,2251,3494,0.0661104,2.5654,3827.01,3898.59,2664.73,3102,974.57,998.495,9.31839,9.10654
1189,2252,NULL,0.0293946,NULL,4138.35,NULL,2903.62,NULL,991.032,NULL,9.96627,NULL
1190,2253,2266,2.00655,41.7746,3448.76,3805.61,2776.74,2807.14,998.497,989.581,8.38531,8.94935
1191,2254,NULL,0.083884,NULL,4486.3,NULL,2914.17,NULL,1003.21,NULL,10.3823,NULL
1192,2255,2265,0.742736,31.1554,4539.27,4186.65,2860.86,3148.96,1019.69,1032.36,9.73822,9.36248
1193,2256,2262,0.614883,15.1645,4472.24,4055.34,2831.81,3135.92,988.162,972.368,9.82879,9.38984
1194,2257,NULL,0.00706648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1195,2258,NULL,0.134772,3.04689,4195.8,4210.95,2802.09,2693.53,989.465,987.951,9.73641,9.70655
1196,2259,3043,2.32665,45.5904,3512.79,3954.72,2839.06,3142.5,995.642,981.284,8.98102,9.20338
1197,2260,NULL,2.33685,198.264,3961.4,3576.96,2901.56,2649.31,1018.62,978.206,9.33744,8.2518
1198,2261,2266,26.5821,189.271,3478.98,3165.87,2726.19,2084.09,996.591,946.33,6.86766,6.91865
1199,2262,2268,19.0484,171.202,3432.9,3852.29,2743.97,2933.02,977.182,963.284,7.8673,8.84411
1200,2263,NULL,0.0570327,NULL,3128.9,NULL,3082.87,NULL,898.373,NULL,8.61565,NULL
1201,2264,NULL,0.105775,NULL,4355.96,NULL,2777.64,NULL,997.502,NULL,9.56209,NULL
1202,2265,2260,5.4249,95.3504,3736.46,3884.88,2799.76,2946.91,976.234,979.713,8.50375,8.6464
1203,2266,2275,8.96966,46.9879,3624.39,3627.49,2783.36,2754.7,1002.03,962.257,8.36646,8.42343
1204,2267,2274,1.2611,47.3058,2469.71,3701.78,2818.42,2683.05,1001.49,988.026,7.22439,8.72282
1205,2268,3959,1.61054,32.841,3469.12,3467.63,2692.46,2902.72,964.072,961.254,7.40223,7.81641
1206,2269,2267,0.0632975,2.18737,2685.93,3290.47,2899.45,3139.38,1037.08,988.944,6.30855,7.82356
1207,2270,NULL,0.863784,92.716,3455.73,3263.87,2613.45,2142.23,975.602,921.865,6.52393,7.2543
1208,2271,NULL,0.0567248,NULL,3685,NULL,2921.5,NULL,1008.71,NULL,7.80481,NULL
1209,2272,NULL,0.303304,135.778,2115.59,3527.6,2411.18,2606.32,866.73,921.989,5.85797,8.1122
1210,2273,NULL,0.0456855,NULL,4162.25,NULL,2879.43,NULL,1027.45,NULL,10.8339,NULL
1211,2274,2275,0.695411,42.0542,3365.47,3903.92,2603.16,3011.17,916.089,922.819,6.54123,8.83639
1212,2275,2277,0.832354,168.391,2702.43,2959.67,2553.24,1944.12,921.69,880.8,6.52788,6.64956
1213,2276,NULL,0.219624,NULL,2261.76,NULL,3286.93,NULL,874.673,NULL,7.34459,NULL
1214,2277,3044,1.75219,132.791,3027.37,3691.1,2563.88,2856.34,924.726,951.974,6.60733,8.33084
1215,2278,NULL,1.64376,117.351,2801.61,3351.54,2732.42,2306.53,981.485,956.888,7.68457,8.11998
1216,2279,NULL,0.483978,10.4674,4282.65,4093.39,2900.23,3233.21,977.708,962.755,9.32084,9.41233
1217,2280,NULL,0.55981,32.7318,4001.3,4192.49,2856.71,3344.41,951,966.029,8.50222,9.78137
1218,2281,NULL,0.0131538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1219,2282,NULL,0.0162018,1.64386,4173.74,4232.51,2735.2,3052.28,961.225,934.242,8.26022,9.39532
1220,2283,NULL,0.00752509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1221,2284,NULL,0.192995,2.80265,3851.73,4016.76,2749.38,3132.44,961.094,950.185,8.90045,9.06853
1222,2285,NULL,0.0390925,NULL,3779.65,NULL,2760.08,NULL,1038.52,NULL,10.7025,NULL
1223,2287,NULL,0.0147455,NULL,3770.64,NULL,3122.3,NULL,1042.68,NULL,8.47386,NULL
1224,2288,NULL,0.350315,NULL,4223.14,NULL,2755.88,NULL,1008.83,NULL,9.81723,NULL
1225,2289,NULL,0.417252,NULL,3745.45,NULL,2832.55,NULL,1015.09,NULL,8.58299,NULL
1226,2290,NULL,0.0147697,NULL,3315.61,NULL,2544.49,NULL,1027.63,NULL,7.62982,NULL
1227,2291,NULL,0.0228675,NULL,3506.89,NULL,2565.26,NULL,1058.07,NULL,9.84688,NULL
1228,2292,NULL,0.122951,NULL,2151.01,NULL,2609.06,NULL,911.475,NULL,5.58285,NULL
1229,2293,2297,0.207398,14.3723,3685.32,3669.18,2736.72,3011.63,906.774,924.504,8.06122,8.03108
1230,2294,NULL,0.0447487,12.4845,3469.6,3884.05,2743.5,2793.96,956.081,938.258,7.09876,8.39613
1231,2295,2294,0.0534019,1.12492,4082.12,3777.64,2739.05,2828.65,950.492,941.342,7.9474,8.02538
1232,2296,NULL,0.048244,NULL,4365.11,NULL,2921.68,NULL,974.4,NULL,8.5128,NULL
1233,2297,2294,1.7583,63.3712,3473.82,3399.22,2652.87,2508.63,951.133,933.669,7.1192,7.50334
1234,2298,NULL,0.00651498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1235,2299,NULL,0.0448353,NULL,1983.33,NULL,2523.93,NULL,899.123,NULL,7.60745,NULL
1236,2300,2297,0.020241,0.153798,4134.28,4103,2842.39,2871.32,992.795,982.145,7.94047,7.95245
1237,2301,2297,0.431914,3.73455,3829.44,3819.9,2835.72,2837.03,988.855,975.081,8.35333,8.43985
1238,2302,2297,0.101762,12.5641,3913.81,3642.05,2770.92,2797.46,982.33,961.754,8.23504,8.08295
1239,2303,NULL,0.0539816,NULL,3901.05,NULL,2734.32,NULL,974.404,NULL,7.9886,NULL
1240,2304,NULL,0.00917209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1241,2305,2301,0.932513,25.5045,4164.01,3947.75,2830.48,2813.46,987.366,960.411,8.68399,8.60519
1242,2306,NULL,0.00731185,NULL,4196.28,NULL,3185.32,NULL,1028.77,NULL,8.30356,NULL
1243,2307,NULL,0.00984631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1244,2308,NULL,0.00526106,NULL,4319.57,NULL,3088.63,NULL,1037.78,NULL,8.45443,NULL
1245,2309,2310,0.200598,11.3368,4054.64,4256.61,2881.43,3340.06,1003.3,993.287,8.41814,9.1547
1246,2310,3171,0.141398,20.5001,3741.96,3799.67,2757.08,3072.63,955.441,947.091,7.93974,8.3569
1247,2311,NULL,10.8369,107.423,3379.29,3438.38,2594.79,2522.4,923.934,903.818,6.96721,7.51718
1248,2312,3119,2.94077,44.8705,3992.98,3661.38,2779.94,2781.85,953.834,945.663,8.20139,8.20994
1249,2313,2312,0.690006,15.7928,4257.21,4240.58,2932.16,3290.29,1009.74,998.479,8.35626,9.29321
1250,2314,2316,0.0909622,3.60421,3929.5,3472.91,3001.93,3249.73,1011.93,1003.05,9.72947,8.37043
1251,2315,2316,2.78874,13.9964,4110.98,4035.13,2863.14,2901.36,1032.21,1002.07,8.90362,9.10523
1252,2316,3117,2.32556,28.0474,4308.23,3274.98,2811.69,2650.63,981.478,954.977,9.45235,7.7248
1253,2317,NULL,0.130488,NULL,4394.05,NULL,2883.05,NULL,994.832,NULL,9.15362,NULL
1254,2318,2326,0.089638,8.29225,2933.91,3141.41,2799.37,3475.18,992.063,954.021,6.48728,6.94787
1255,2319,2311,0.849313,7.59181,4221.12,3723.23,2875.38,3140.43,1016.01,997.06,9.33774,8.62226
1256,2320,2316,0.162903,11.4313,2682.05,3504.62,2636.37,1895.15,996.335,957.735,6.79466,8.76224
1257,2321,2316,0.108494,1.68539,3949.85,3690.68,2508.45,2153.88,983.147,967.704,8.52413,7.7988
1258,2322,NULL,0.0827875,NULL,4446.79,NULL,2848.61,NULL,1012.91,NULL,9.2422,NULL
1259,2323,2319,0.311405,9.61687,4233.45,4168.96,2934.72,3365.62,1046.84,1041.98,9.20799,9.64585
1260,2324,2325,0.219309,1.20269,4150.64,3965.22,2926.87,2755.15,1049.09,1042.33,8.51242,8.54807
